idJobCustomer,idCustomer,pickupLocationId,idSupplier,deliveryLocationId,jobdate,canceled,deleted,project_id,parent,status_pickup,status_delivery,delivery_type,created_datetime,idClient
820652,207,7708,954,52043,6/10/2023,0,0,26483,0,1,1,7,4/10/2023 23:29:19,954
820657,207,7708,954,59216,6/10/2023,0,0,30731,0,1,1,7,4/10/2023 23:29:50,954
820732,429,1351,227,43367,6/10/2023,0,0,21722,0,1,1,2,5/10/2023 00:12:14,227
820812,429,1351,144,52223,6/10/2023,0,0,26623,0,1,1,1,5/10/2023 00:39:18,144
820952,429,1351,429,1351,6/10/2023,0,0,0,816057,1,1,53,5/10/2023 01:26:15,429
820962,429,1351,144,56558,6/10/2023,0,0,29473,0,1,1,1,5/10/2023 01:32:38,144
821007,429,1351,144,51622,6/10/2023,0,0,26137,0,1,1,1,5/10/2023 01:56:14,144
821012,186,62407,258,62492,6/10/2023,0,0,31797,0,1,1,4,5/10/2023 02:11:23,258
821017,186,62407,258,62492,6/10/2023,0,0,31797,0,1,1,4,5/10/2023 02:11:36,258
821027,186,49327,258,56774,6/10/2023,0,0,29634,0,1,1,47,5/10/2023 02:14:28,258
821052,429,1351,449,40551,6/10/2023,0,0,20145,0,1,1,2,5/10/2023 02:37:06,449
821057,429,1351,492,52497,6/10/2023,0,0,26857,0,1,1,2,5/10/2023 02:41:23,492
821082,429,10105,429,1351,6/10/2023,0,0,0,0,1,1,8,5/10/2023 02:52:41,429
821087,207,7708,429,10105,6/10/2023,0,0,0,0,1,1,8,5/10/2023 02:53:38,429
821092,2682,65463,429,65533,6/10/2023,0,0,0,0,1,1,8,5/10/2023 02:55:04,429
821122,207,7708,429,9105,6/10/2023,0,0,0,0,1,1,8,5/10/2023 03:28:08,429
821127,1171,42256,207,7708,6/10/2023,0,0,0,0,1,1,8,5/10/2023 03:28:17,207
821232,186,62407,233,62412,6/10/2023,0,0,30941,0,1,1,5,5/10/2023 03:47:26,233
821307,1070,64608,81,1407,6/10/2023,0,0,0,0,1,1,8,5/10/2023 04:15:34,1070
821377,923,18093,429,6157,6/10/2023,0,0,0,0,1,1,8,5/10/2023 04:35:01,923
821447,1077,20952,409,63662,6/10/2023,0,0,32232,0,1,1,3,5/10/2023 05:12:30,409
821457,430,10485,349,60366,6/10/2023,0,0,31016,0,1,1,6,5/10/2023 05:13:48,349
821467,182,60627,258,62002,6/10/2023,0,0,31452,0,1,1,47,5/10/2023 05:17:04,258
821472,182,60627,258,62002,6/10/2023,0,0,31452,0,1,1,47,5/10/2023 05:17:11,258
821547,429,10105,144,48573,6/10/2023,0,0,24828,0,1,1,5,5/10/2023 05:53:07,144
821582,429,10105,2242,48967,6/10/2023,0,0,25157,0,1,1,5,5/10/2023 06:35:58,2242
821837,186,62407,258,63692,6/10/2023,0,0,32252,0,1,1,5,5/10/2023 10:47:08,258
821857,207,7708,954,34500,6/10/2023,0,0,18057,0,1,1,28,5/10/2023 19:15:41,954
821862,207,7708,689,62933,6/10/2023,0,0,31923,0,1,1,38,5/10/2023 19:20:42,689
821867,1077,20952,409,61892,6/10/2023,0,0,31372,0,1,1,3,5/10/2023 19:22:31,409
821872,1077,20952,409,62302,6/10/2023,0,0,31687,0,1,1,3,5/10/2023 19:22:55,409
821877,1077,20952,349,60592,6/10/2023,0,0,31152,0,1,1,3,5/10/2023 19:23:20,349
821887,1077,20952,2564,62472,6/10/2023,0,0,31782,0,1,1,3,5/10/2023 19:25:41,2242
821892,429,44067,429,52687,6/10/2023,0,0,26982,0,1,1,7,5/10/2023 19:25:53,429
821897,429,9105,2242,56337,6/10/2023,0,0,0,0,1,1,8,5/10/2023 19:27:56,923
821902,207,7708,1073,50762,6/10/2023,0,0,26037,0,1,1,28,5/10/2023 19:27:58,1073
821907,1077,20952,409,63662,6/10/2023,0,0,32232,0,1,1,3,5/10/2023 19:29:22,409
821912,1077,20952,2242,56869,6/10/2023,0,0,29699,0,1,1,3,5/10/2023 19:29:37,2242
821917,1077,20952,2242,60281,6/10/2023,0,0,30981,0,1,1,3,5/10/2023 19:29:53,2242
821937,207,7708,1073,50752,6/10/2023,0,0,26027,0,1,1,28,5/10/2023 19:31:07,1073
821992,207,7708,1575,47817,6/10/2023,0,0,24197,0,1,1,7,5/10/2023 19:45:04,1575
821997,207,7708,202,38277,6/10/2023,0,0,19440,0,1,1,28,5/10/2023 19:45:38,202
822002,207,7708,202,38277,6/10/2023,0,0,19440,0,1,1,28,5/10/2023 19:45:54,202
822017,207,7708,689,43222,6/10/2023,0,0,21617,0,1,1,28,5/10/2023 19:50:19,689
822022,207,7708,202,34935,6/10/2023,0,0,18150,0,1,1,28,5/10/2023 19:50:45,202
822042,186,9264,258,55252,6/10/2023,0,0,28687,0,1,1,3,5/10/2023 19:55:59,258
822062,207,7708,429,44067,6/10/2023,0,0,16992,0,1,1,7,5/10/2023 20:05:03,429
822067,207,7708,429,44067,6/10/2023,0,0,16992,0,1,1,7,5/10/2023 20:05:05,429
822162,429,44067,429,52687,6/10/2023,0,0,26982,0,1,1,7,5/10/2023 20:08:41,429
822227,429,1351,268,66008,6/10/2023,0,0,33033,0,1,1,2,5/10/2023 20:20:21,268
822257,429,1351,144,53972,6/10/2023,0,0,27872,0,1,1,1,5/10/2023 21:15:52,144
822277,207,7708,954,31911,6/10/2023,0,0,16707,0,1,1,28,5/10/2023 22:02:13,954
822302,1077,20952,349,62357,6/10/2023,0,0,31722,0,1,1,3,5/10/2023 22:15:56,349
822307,186,49327,258,50157,6/10/2023,0,0,25552,0,1,1,47,5/10/2023 22:19:02,258
822392,186,9264,258,44667,6/10/2023,0,0,22452,0,1,1,9,5/10/2023 22:39:16,258
822397,430,10485,346,44132,6/10/2023,0,0,22077,0,1,1,6,5/10/2023 22:43:45,346
822407,1077,20952,1995,65288,6/10/2023,0,0,32728,0,1,1,3,5/10/2023 22:45:44,1995
822412,207,7708,954,32643,6/10/2023,0,0,17136,0,1,1,28,5/10/2023 22:48:55,954
822442,429,6157,214,67632,6/10/2023,0,0,0,0,1,1,8,5/10/2023 22:57:17,214
822477,207,7708,689,49052,6/10/2023,0,0,25237,0,1,1,28,5/10/2023 23:05:34,689
822482,207,7708,689,56212,6/10/2023,0,0,29157,0,1,1,38,5/10/2023 23:09:14,689
822497,207,7708,202,54947,6/10/2023,0,0,28407,0,1,1,38,5/10/2023 23:11:45,202
822507,1171,42256,207,7708,6/10/2023,0,0,0,0,1,1,8,5/10/2023 23:13:38,207
822512,1077,20952,349,62092,6/10/2023,0,0,31512,0,1,1,3,5/10/2023 23:14:58,349
822527,429,10105,144,48568,6/10/2023,0,0,24803,0,1,1,5,5/10/2023 23:43:50,144
822552,207,7708,689,56443,6/10/2023,0,0,29383,0,1,1,38,6/10/2023 00:10:15,689
822557,429,10105,477,67637,6/10/2023,0,0,0,0,1,1,8,6/10/2023 00:10:49,477
822572,429,10105,2242,49202,6/10/2023,0,0,25352,0,1,1,9,6/10/2023 00:21:34,2242
822592,1077,20952,1995,62292,6/10/2023,0,0,31677,0,1,1,3,6/10/2023 00:29:49,1995
822602,429,10105,144,54952,6/10/2023,0,0,28412,0,1,1,5,6/10/2023 00:35:34,144
822612,429,10105,2113,58249,6/10/2023,0,0,30324,0,1,1,4,6/10/2023 00:43:49,2113
822652,429,10105,2113,58249,6/10/2023,0,0,30324,0,1,1,4,6/10/2023 00:54:59,2113
822667,430,10485,360,48772,6/10/2023,0,0,25017,0,1,1,6,6/10/2023 00:58:30,360
822682,429,1351,492,57419,6/10/2023,0,0,30109,0,1,1,42,6/10/2023 01:35:43,492
822697,186,49327,258,50157,6/10/2023,1,0,25552,0,0,0,47,6/10/2023 01:47:50,258
822702,429,1351,144,56563,6/10/2023,0,0,29478,0,1,1,1,6/10/2023 01:48:13,144
822712,207,7708,804,14796,6/10/2023,0,0,7572,0,1,1,12,6/10/2023 01:56:23,804
822717,429,10105,2242,48817,6/10/2023,0,0,25057,0,1,1,9,6/10/2023 02:07:05,2242
822722,429,10105,259,53232,6/10/2023,0,0,27342,0,1,1,5,6/10/2023 02:15:42,259
822727,207,7708,804,14826,6/10/2023,0,0,7602,0,1,1,12,6/10/2023 02:21:11,804
822762,429,1351,5,54132,6/10/2023,0,0,28032,0,1,1,42,6/10/2023 02:45:11,5
822792,429,1351,954,43897,6/10/2023,0,0,21872,0,1,1,7,6/10/2023 02:52:35,954
822797,207,7708,804,14835,6/10/2023,0,0,7611,0,1,1,12,6/10/2023 02:54:08,804
822862,429,7707,202,42602,6/10/2023,0,0,21162,0,1,1,38,6/10/2023 03:20:26,202
822917,429,1351,144,58616,6/10/2023,0,0,30591,0,1,1,1,6/10/2023 03:37:44,144
822932,1077,20952,1995,60106,6/10/2023,0,0,30856,0,1,1,3,6/10/2023 03:52:17,1995
822962,429,1351,5,48492,6/10/2023,0,0,24752,0,1,1,42,6/10/2023 04:00:42,5
823267,1077,20952,2237,58224,6/10/2023,0,0,30304,0,1,1,3,6/10/2023 05:50:33,2237
823272,1077,20952,2237,58229,6/10/2023,0,0,30309,0,1,1,3,6/10/2023 05:50:45,2237
823302,207,7708,1073,50727,6/10/2023,0,0,26002,0,1,1,38,6/10/2023 06:02:35,1073
804708,186,49327,258,54777,7/10/2023,0,0,28267,0,1,1,47,18/9/2023 04:29:47,258
809908,186,49327,258,58426,7/10/2023,0,0,30401,0,1,1,47,22/9/2023 02:34:23,258
815837,186,49327,258,56422,7/10/2023,0,0,29367,0,1,1,47,28/9/2023 04:51:45,258
817077,186,49327,258,50532,7/10/2023,0,0,29649,0,1,1,47,29/9/2023 07:35:40,258
818422,186,49327,258,54202,7/10/2023,0,0,28077,0,1,1,47,3/10/2023 05:55:14,258
819802,186,49327,258,60161,7/10/2023,0,0,30896,0,1,1,47,4/10/2023 04:16:21,258
820477,186,49327,258,55017,7/10/2023,0,0,28477,0,1,1,47,4/10/2023 22:25:16,258
820872,207,7708,202,53807,7/10/2023,0,0,27722,0,1,1,38,5/10/2023 01:00:55,202
820892,207,7708,202,37329,7/10/2023,0,0,19008,0,1,1,38,5/10/2023 01:03:51,202
821062,186,49327,258,54777,7/10/2023,0,0,28267,0,1,1,47,5/10/2023 02:41:35,258
821072,186,49327,258,54202,7/10/2023,0,0,28077,0,1,1,47,5/10/2023 02:47:20,258
821852,207,7708,804,14754,7/10/2023,0,0,7530,0,1,1,12,5/10/2023 19:12:32,804
822157,429,44067,429,52687,7/10/2023,0,0,26982,0,1,1,7,5/10/2023 20:08:33,429
822172,207,7708,429,44067,7/10/2023,0,0,16992,0,1,1,7,5/10/2023 20:09:00,429
822857,429,7707,202,42602,7/10/2023,0,0,21162,0,1,1,38,6/10/2023 03:20:11,202
823572,207,7708,954,43237,7/10/2023,0,0,21627,0,1,1,28,6/10/2023 18:59:23,954
823632,186,49327,258,56422,7/10/2023,0,0,29367,0,1,1,47,7/10/2023 00:55:39,258
823637,186,49327,258,56422,7/10/2023,0,0,29367,0,1,1,47,7/10/2023 00:56:20,258
773407,429,1351,180,52317,9/10/2023,0,0,26677,0,1,1,1,17/8/2023 23:31:25,180
784096,429,10105,409,38766,9/10/2023,0,0,19680,0,1,1,5,29/8/2023 02:42:56,409
786038,429,10105,409,43947,9/10/2023,0,0,21917,0,1,1,5,30/8/2023 07:52:53,409
792798,1077,20952,2242,56924,9/10/2023,0,0,29739,0,1,1,3,6/9/2023 07:20:36,2242
794453,429,10105,409,41607,9/10/2023,0,0,20694,0,1,1,5,7/9/2023 07:14:03,409
795708,429,10105,409,43947,9/10/2023,0,0,21917,0,1,1,5,8/9/2023 05:31:04,409
799648,1077,20952,409,62302,9/10/2023,0,0,31687,0,1,1,3,13/9/2023 04:36:21,409
800593,429,1351,67,56463,9/10/2023,0,0,0,0,1,1,0,13/9/2023 23:43:56,192
800743,186,9264,258,44667,9/10/2023,0,0,22452,0,1,1,9,14/9/2023 00:29:38,258
801083,186,49327,258,53202,9/10/2023,0,0,27322,0,1,1,47,14/9/2023 02:37:41,258
801518,1077,20952,1070,51867,9/10/2023,1,0,26332,0,0,0,3,14/9/2023 11:02:08,1070
804213,207,7708,1126,44342,9/10/2023,0,0,22212,0,1,1,7,18/9/2023 03:41:27,1126
804478,207,7708,941,39249,9/10/2023,0,0,19917,0,1,1,33,18/9/2023 04:10:18,941
806298,186,9264,258,43292,9/10/2023,0,0,21687,0,1,1,5,19/9/2023 06:13:12,258
806638,186,9264,258,47323,9/10/2023,0,0,23878,0,1,1,9,19/9/2023 21:21:10,258
806728,429,1351,360,62132,9/10/2023,0,0,31547,0,1,1,42,19/9/2023 22:33:05,360
806733,360,62132,429,1351,9/10/2023,0,0,0,0,1,1,0,19/9/2023 22:34:24,360
807688,429,1351,349,60657,9/10/2023,0,0,31192,0,1,1,1,20/9/2023 07:16:56,349
807978,186,62407,258,63547,9/10/2023,0,0,32132,0,1,1,5,20/9/2023 16:49:47,258
808173,429,1351,308,55117,9/10/2023,0,0,28562,0,1,1,1,20/9/2023 22:10:36,308
809938,186,49327,258,54902,9/10/2023,0,0,28372,0,1,1,47,22/9/2023 02:54:53,258
810188,186,49327,258,55187,9/10/2023,0,0,28637,0,1,1,47,22/9/2023 04:40:25,258
810238,429,1351,449,56518,9/10/2023,0,0,29448,0,1,1,1,22/9/2023 04:59:10,449
811397,186,9264,258,53548,9/10/2023,0,0,27543,0,1,1,9,25/9/2023 04:01:30,258
812227,429,1351,1070,59711,9/10/2023,0,0,30801,0,1,1,1,25/9/2023 23:13:21,1070
812232,429,1351,1070,55472,9/10/2023,0,0,28837,0,1,1,1,25/9/2023 23:13:47,1070
812322,429,1351,268,61967,9/10/2023,0,0,31427,0,1,1,1,25/9/2023 23:59:08,268
812667,186,62407,258,65598,9/10/2023,0,0,32953,0,1,1,5,26/9/2023 02:12:47,258
813027,182,60627,258,66443,9/10/2023,0,0,33363,0,1,1,47,26/9/2023 05:39:54,258
813062,182,60627,258,66408,9/10/2023,0,0,33328,0,1,1,47,26/9/2023 06:39:57,258
813557,1077,20952,67,56463,9/10/2023,0,0,29403,0,1,1,3,26/9/2023 21:57:36,67
814092,186,62407,258,61497,9/10/2023,0,0,31307,0,1,1,9,27/9/2023 02:12:40,258
814102,186,9264,258,57054,9/10/2023,0,0,29839,0,1,1,9,27/9/2023 02:15:14,258
814292,429,10105,409,53897,9/10/2023,0,0,27812,0,1,1,4,27/9/2023 04:08:33,409
814967,429,1351,360,62132,9/10/2023,0,0,31547,0,1,1,42,27/9/2023 21:54:43,360
815282,186,49327,258,58476,9/10/2023,0,0,30436,0,1,1,47,28/9/2023 00:40:20,258
815477,349,54697,81,1407,9/10/2023,0,0,33567,0,1,1,0,28/9/2023 01:55:35,349
815492,429,1351,2237,53877,9/10/2023,0,0,27792,0,1,1,5,28/9/2023 01:57:37,2237
815502,429,10105,2237,61937,9/10/2023,0,0,31412,0,1,1,5,28/9/2023 01:58:07,2237
815507,429,10105,2237,57589,9/10/2023,0,0,30179,0,1,1,5,28/9/2023 01:58:33,2237
815517,429,10105,409,42266,9/10/2023,0,0,20961,0,1,1,5,28/9/2023 01:59:19,409
815522,429,10105,2113,58501,9/10/2023,0,0,30481,0,1,1,5,28/9/2023 01:59:36,2113
815852,429,1351,144,49322,9/10/2023,0,0,25457,0,1,1,1,28/9/2023 05:14:06,144
815927,186,49327,258,57244,9/10/2023,0,0,29944,0,1,1,47,28/9/2023 12:36:12,258
816022,429,1351,429,1351,9/10/2023,0,0,0,0,1,1,53,28/9/2023 20:20:30,429
816272,207,7708,429,44067,9/10/2023,0,0,16992,0,1,1,7,28/9/2023 22:24:16,429
816337,429,1351,227,61027,9/10/2023,0,0,31212,0,1,1,42,28/9/2023 23:14:38,227
816467,186,62407,258,62237,9/10/2023,0,0,31627,0,1,1,5,29/9/2023 00:05:38,258
816767,186,9264,258,58059,9/10/2023,0,0,30194,0,1,1,5,29/9/2023 02:41:43,258
816792,186,49327,258,53007,9/10/2023,0,0,27172,0,1,1,47,29/9/2023 03:04:35,258
816842,227,61027,429,1351,9/10/2023,0,0,0,0,1,1,8,29/9/2023 03:32:04,227
816862,429,10105,409,41598,9/10/2023,0,0,20685,0,1,0,5,29/9/2023 03:37:49,409
817177,207,7708,954,62938,9/10/2023,0,0,31928,0,1,1,7,2/10/2023 19:17:59,954
817187,207,7708,689,64496,9/10/2023,0,0,32376,0,1,1,7,2/10/2023 19:19:15,689
817482,429,10105,1686,62097,9/10/2023,0,0,31517,0,1,1,9,2/10/2023 23:52:14,1686
817552,186,9264,258,54037,9/10/2023,0,0,27937,0,1,1,5,3/10/2023 00:30:13,258
817607,186,9264,258,48152,9/10/2023,0,0,24472,0,1,1,5,3/10/2023 00:55:38,258
817662,186,49327,258,55022,9/10/2023,0,0,28482,0,1,1,47,3/10/2023 01:44:46,258
817782,430,10485,346,55237,9/10/2023,0,0,28672,0,1,1,6,3/10/2023 02:31:42,346
817787,429,1351,349,33294,9/10/2023,0,0,17397,0,1,1,1,3/10/2023 02:31:56,349
817842,182,60627,258,62392,9/10/2023,0,0,31747,0,1,1,47,3/10/2023 03:02:39,258
818012,186,9264,258,46833,9/10/2023,0,0,23533,0,1,1,9,3/10/2023 03:42:50,258
818117,186,9264,258,47308,9/10/2023,0,0,23863,0,1,1,5,3/10/2023 03:57:22,258
818167,186,62407,258,63522,9/10/2023,0,0,32117,0,1,1,5,3/10/2023 04:03:38,258
818272,430,10485,360,51207,9/10/2023,0,0,26102,0,1,1,6,3/10/2023 04:23:30,360
818292,429,10105,1686,48067,9/10/2023,0,0,24397,0,1,1,9,3/10/2023 04:38:14,1686
818337,186,9264,258,56819,9/10/2023,1,0,29669,0,0,0,9,3/10/2023 04:54:57,258
818382,429,1351,67,60206,9/10/2023,0,0,30921,0,1,1,2,3/10/2023 05:08:50,67
818487,182,60627,258,62397,9/10/2023,0,0,31752,0,1,1,47,3/10/2023 06:48:27,258
818742,429,1351,941,42327,9/10/2023,0,0,21011,0,1,1,28,3/10/2023 20:10:25,941
818752,207,7708,689,43217,9/10/2023,0,0,21612,0,1,1,28,3/10/2023 20:11:26,689
818767,207,7708,954,47562,9/10/2023,0,0,24062,0,1,1,33,3/10/2023 20:18:58,954
818782,207,7708,804,14763,9/10/2023,0,0,7539,0,1,1,12,3/10/2023 20:21:53,804
818817,207,7708,804,14862,9/10/2023,0,0,7638,0,1,1,12,3/10/2023 20:25:10,804
818837,207,7708,689,51978,9/10/2023,0,0,26423,0,1,1,38,3/10/2023 21:00:10,689
818872,207,7708,954,56672,9/10/2023,0,0,29557,0,1,1,7,3/10/2023 21:06:22,954
818957,186,9264,258,44897,9/10/2023,0,0,22677,0,1,1,9,3/10/2023 22:00:03,258
819162,186,9264,258,48633,9/10/2023,0,0,24888,0,1,1,9,3/10/2023 23:53:06,258
819472,429,1351,144,49307,9/10/2023,0,0,25442,0,1,1,1,4/10/2023 01:58:31,144
819482,429,1351,346,46633,9/10/2023,0,0,23358,0,1,1,1,4/10/2023 02:03:22,346
819512,429,10105,409,39714,9/10/2023,0,0,20013,0,1,1,5,4/10/2023 02:35:27,409
819787,186,49327,258,62963,9/10/2023,0,0,31948,0,1,1,47,4/10/2023 04:00:43,258
819877,429,1351,564,60266,9/10/2023,1,0,30966,0,0,0,42,4/10/2023 04:56:17,564
819887,186,49327,258,56347,9/10/2023,0,0,29297,0,1,1,47,4/10/2023 04:59:26,258
819922,186,9264,258,56197,9/10/2023,0,0,29142,0,1,1,9,4/10/2023 05:21:43,258
819927,186,9264,258,56197,9/10/2023,0,0,29142,0,1,1,9,4/10/2023 05:22:20,258
819967,186,9264,258,54042,9/10/2023,0,0,27942,0,1,1,9,4/10/2023 05:33:51,258
819977,186,62407,258,63038,9/10/2023,0,0,32008,0,1,1,5,4/10/2023 05:41:37,258
819992,186,9264,258,53012,9/10/2023,0,0,27177,0,1,1,9,4/10/2023 05:44:25,258
820017,186,62407,258,62442,9/10/2023,0,0,31762,0,1,1,5,4/10/2023 05:50:26,258
820082,429,10105,1905,47423,9/10/2023,0,0,23958,0,1,1,9,4/10/2023 06:12:44,1905
820087,186,9264,258,56733,9/10/2023,0,0,29603,0,1,1,9,4/10/2023 06:15:29,258
820092,186,9264,258,56733,9/10/2023,0,0,29603,0,1,1,9,4/10/2023 06:16:14,258
820107,186,62407,258,63696,9/10/2023,0,0,32256,0,1,1,5,4/10/2023 06:19:36,258
820132,429,1351,322,35475,9/10/2023,0,0,18357,0,1,1,1,4/10/2023 06:27:16,322
820137,429,1351,322,64623,9/10/2023,0,0,32448,0,1,1,2,4/10/2023 06:27:26,322
820357,207,7708,202,34893,9/10/2023,0,0,18117,0,1,1,7,4/10/2023 21:42:28,202
820437,207,7708,689,48677,9/10/2023,0,0,24927,0,1,1,7,4/10/2023 22:08:10,689
820452,207,7708,1073,56312,9/10/2023,0,0,29272,0,1,1,38,4/10/2023 22:11:55,1073
820522,337,64091,81,1407,9/10/2023,0,0,0,0,1,1,8,4/10/2023 22:37:59,337
820577,429,1351,346,46087,9/10/2023,0,0,23177,0,1,1,1,4/10/2023 22:49:54,346
820582,429,1351,346,46087,9/10/2023,0,0,23177,0,1,1,1,4/10/2023 22:54:00,346
820762,186,9264,258,47253,9/10/2023,1,0,23823,0,0,0,5,5/10/2023 00:20:41,258
820772,186,9264,258,47253,9/10/2023,1,0,23823,0,0,0,5,5/10/2023 00:22:08,258
820787,186,9264,258,45182,9/10/2023,0,0,22917,0,1,1,5,5/10/2023 00:27:07,258
820802,207,7708,954,25851,9/10/2023,0,0,13755,0,1,1,38,5/10/2023 00:35:12,954
820817,429,1351,337,61927,9/10/2023,0,0,31402,0,1,1,2,5/10/2023 00:42:39,337
820822,429,1351,337,64091,9/10/2023,0,0,32311,0,1,1,2,5/10/2023 00:43:31,337
820832,429,1351,308,50442,9/10/2023,0,0,25777,0,1,1,2,5/10/2023 00:45:55,308
820842,207,7708,954,38211,9/10/2023,0,0,19401,0,1,1,38,5/10/2023 00:59:19,954
820852,207,7708,954,40557,9/10/2023,0,0,20151,0,1,1,38,5/10/2023 00:59:48,954
820922,186,9264,258,45182,9/10/2023,0,0,22917,0,1,1,5,5/10/2023 01:10:27,258
821022,429,1351,492,52003,9/10/2023,0,0,26443,0,1,1,2,5/10/2023 02:12:20,492
821042,186,62407,258,62077,9/10/2023,0,0,31502,0,1,1,9,5/10/2023 02:25:09,258
821097,186,9264,258,57054,9/10/2023,0,0,29839,0,1,1,9,5/10/2023 02:55:50,258
821102,186,9264,258,57054,9/10/2023,0,0,29839,0,1,1,9,5/10/2023 02:55:59,258
821192,429,1351,349,33294,9/10/2023,0,0,17397,0,1,1,1,5/10/2023 03:44:57,349
821222,186,9264,258,56697,9/10/2023,0,0,29577,0,1,1,9,5/10/2023 03:46:55,258
821237,429,1351,349,54127,9/10/2023,0,0,28027,0,1,1,2,5/10/2023 03:55:09,349
821282,186,9264,258,54772,9/10/2023,0,0,28262,0,1,1,9,5/10/2023 03:58:41,258
821287,186,9264,258,54772,9/10/2023,0,0,28262,0,1,1,9,5/10/2023 03:59:01,258
821302,182,60627,258,63572,9/10/2023,0,0,32152,0,1,1,47,5/10/2023 04:13:23,258
821347,186,9264,258,50227,9/10/2023,0,0,25612,0,1,1,5,5/10/2023 04:29:16,258
821352,186,9264,258,50227,9/10/2023,0,0,25612,0,1,1,5,5/10/2023 04:29:27,258
821367,186,9264,258,54017,9/10/2023,0,0,27917,0,1,1,9,5/10/2023 04:33:36,258
821372,186,9264,258,54017,9/10/2023,0,0,27917,0,1,1,9,5/10/2023 04:33:44,258
821387,186,9264,258,43292,9/10/2023,0,0,21687,0,1,1,5,5/10/2023 04:38:05,258
821402,186,9264,258,50537,9/10/2023,0,0,25847,0,1,1,9,5/10/2023 04:45:53,258
821412,186,9264,258,50537,9/10/2023,0,0,25847,0,1,1,9,5/10/2023 04:46:38,258
821427,429,1351,349,48187,9/10/2023,0,0,24502,0,1,1,1,5/10/2023 04:59:10,349
821487,429,10105,349,65318,9/10/2023,0,0,32753,0,1,1,5,5/10/2023 05:21:18,349
821492,429,10105,349,65318,9/10/2023,0,0,32753,0,1,1,5,5/10/2023 05:21:29,349
821502,186,49327,258,60491,9/10/2023,0,0,31106,0,1,1,47,5/10/2023 05:25:06,258
821522,186,9264,258,53548,9/10/2023,0,0,27543,0,1,1,9,5/10/2023 05:45:15,258
821527,186,62407,258,63692,9/10/2023,0,0,32252,0,1,1,5,5/10/2023 05:52:01,258
821532,186,62407,258,63692,9/10/2023,0,0,32252,0,1,1,5,5/10/2023 05:52:10,258
821587,186,9264,258,51712,9/10/2023,0,0,26207,0,1,1,5,5/10/2023 06:57:56,258
821622,186,9264,258,45222,9/10/2023,0,0,23253,0,1,1,5,5/10/2023 07:35:54,258
821627,186,9264,258,54907,9/10/2023,0,0,28377,0,1,1,5,5/10/2023 07:44:55,258
821632,186,9264,258,54907,9/10/2023,0,0,28377,0,1,1,5,5/10/2023 07:45:02,258
821657,430,10485,299,56989,9/10/2023,0,0,29799,0,1,1,6,5/10/2023 07:54:10,299
821672,186,62407,258,62497,9/10/2023,0,0,31802,0,1,1,9,5/10/2023 08:09:48,258
821677,186,62407,258,62497,9/10/2023,0,0,31802,0,1,1,9,5/10/2023 08:10:14,258
821692,186,9264,258,56187,9/10/2023,0,0,29132,0,1,1,5,5/10/2023 08:32:38,258
821752,186,49327,258,55887,9/10/2023,0,0,28917,0,1,1,47,5/10/2023 09:21:46,258
821787,186,49327,258,60401,9/10/2023,0,0,31041,0,1,1,47,5/10/2023 10:04:16,258
821792,186,49327,258,60401,9/10/2023,0,0,31041,0,1,1,47,5/10/2023 10:04:29,258
821807,186,62407,258,63542,9/10/2023,0,0,32127,0,1,1,9,5/10/2023 10:19:31,258
821842,186,62407,258,63692,9/10/2023,0,0,32252,0,1,1,5,5/10/2023 10:47:30,258
821942,1077,20952,1995,63687,9/10/2023,0,0,32247,0,1,1,3,5/10/2023 19:31:10,1995
821947,1077,20952,1995,62292,9/10/2023,0,0,31677,0,1,1,3,5/10/2023 19:31:23,1995
821952,1077,20952,1995,60106,9/10/2023,0,0,30856,0,1,1,3,5/10/2023 19:31:47,1995
821962,207,7708,954,46628,9/10/2023,0,0,23353,0,1,1,7,5/10/2023 19:41:57,954
821967,207,7708,954,46628,9/10/2023,0,0,23353,0,1,1,7,5/10/2023 19:42:03,954
821972,207,7708,954,50607,9/10/2023,0,0,25907,0,1,1,7,5/10/2023 19:42:45,954
821977,207,7708,954,58546,9/10/2023,0,0,30516,0,1,1,7,5/10/2023 19:43:16,954
821982,207,7708,954,48262,9/10/2023,0,0,24572,0,1,1,7,5/10/2023 19:43:52,954
821987,207,7708,689,51602,9/10/2023,0,0,25022,0,1,1,7,5/10/2023 19:44:36,689
822027,207,7708,689,44787,9/10/2023,0,0,22582,0,1,1,38,5/10/2023 19:52:59,689
822047,429,1351,492,63108,9/10/2023,0,0,32058,0,1,1,42,5/10/2023 20:01:12,492
822052,429,1351,492,63108,9/10/2023,0,0,32058,0,1,1,42,5/10/2023 20:02:58,492
822152,429,44067,429,52687,9/10/2023,0,0,26982,0,1,1,7,5/10/2023 20:08:24,429
822207,429,1351,1070,55402,9/10/2023,0,0,28787,0,1,1,1,5/10/2023 20:15:24,1070
822212,429,1351,1070,55402,9/10/2023,0,0,28787,0,1,1,1,5/10/2023 20:16:09,1070
822217,429,1351,1070,55392,9/10/2023,0,0,28777,0,1,1,1,5/10/2023 20:16:52,1070
822222,429,1351,1070,55392,9/10/2023,0,0,28777,0,1,1,1,5/10/2023 20:17:32,1070
822242,429,1351,346,48197,9/10/2023,0,0,0,0,1,1,8,5/10/2023 20:42:29,192
822262,429,10105,2564,57104,9/10/2023,0,0,29854,0,1,1,9,5/10/2023 21:37:44,2242
