idJobCustToItem,idJobCustomer,idJobItem,deleted
2376931,871826,1569406,0
2286007,819077,1478872,0
2286012,819077,1478877,0
2286017,819077,1478882,0
2369316,867316,1561811,0
2282782,817292,1475667,0
2282787,817292,1475672,0
2307147,831432,1499947,0
2307152,831432,1499952,0
2342566,851636,1535206,0
2378111,872546,1570586,0
2312642,834402,1505417,0
2065333,792573,1431738,0
2389336,878236,1581766,0
2389341,878236,1581771,0
2300337,827532,1493197,0
2300342,827532,1493202,0
2300347,827532,1493207,0
2389541,878356,1581971,0
2389546,878356,1581976,0
2295367,824532,1488227,0
2373266,869536,1565756,0
2298827,826647,1491687,0
2298832,826647,1491692,0
2330747,844912,1523417,0
2309252,832322,1502052,0
2345681,853481,1538316,0
2335797,847642,1528457,0
2308947,832122,1501747,0
2308952,832122,1501752,0
2358726,861051,1551231,0
2358731,861051,1551236,0
2366541,865751,1559036,0
2341391,850941,1534036,0
2369601,867446,1562096,0
2285782,818972,1478647,0
2370536,868016,1563031,0
2287837,820307,1480702,0
2287842,820307,1480707,0
2287847,820307,1480712,0
2346441,854011,1539076,0
2303372,829182,1496202,0
2304937,830172,1497752,0
2303577,829312,1496392,0
2300392,827562,1493252,0
2300397,827562,1493257,0
2281517,816567,1474407,0
2341416,850961,1534061,0
2346746,854241,1539381,0
2051773,785263,1418033,0
2051778,785263,1418038,0
2344506,852771,1537141,0
2309552,832527,1502352,0
2309557,832527,1502357,0
2327052,842652,1519722,0
2286357,819337,1479222,0
2286362,819337,1479227,0
2286367,819337,1479232,0
2296577,825372,1489437,0
2296582,825372,1489442,0
2322687,840382,1515377,0
2368216,866516,1560711,0
2368221,866516,1560716,0
2338071,849241,1530731,0
2338076,849241,1530736,0
2338081,849241,1530741,0
2338086,849241,1530746,0
2338091,849241,1530751,0
2358111,860741,1550616,0
2331482,845332,1524152,0
2377176,871986,1569651,0
2377181,871986,1569656,0
2295497,824617,1488357,0
2295502,824617,1488362,0
2295507,824617,1488367,0
2333717,846697,1526377,0
2333722,846697,1526382,0
2333727,846697,1526387,0
2333732,846697,1526392,0
2333737,846697,1526397,0
2350306,856096,1542941,0
2306292,830897,1499092,0
2306297,830897,1499097,0
2316822,836907,1509547,0
2385091,875806,1577561,0
2385096,875806,1577566,0
2275042,812892,1467932,0
2275047,812892,1467937,0
2275052,812892,1467942,0
2319237,838257,1511927,0
2387256,876956,1579726,0
2313977,835097,1506727,0
2313982,835097,1506732,0
2347021,854421,1539656,0
2314472,835417,1507212,0
2314477,835417,1507217,0
2302007,828582,1494857,0
2340696,850551,1533341,0
2391996,879861,1584336,0
2392001,879861,1584341,0
2302322,828687,1495172,0
2302327,828687,1495177,0
2302332,828687,1495182,0
2302337,828687,1495187,0
2302342,828687,1495192,0
2337791,849076,1530451,0
2337796,849076,1530456,0
2354791,858746,1547346,0
2381821,873896,1574296,0
2381826,873896,1574301,0
2305317,830367,1498132,0
2305322,830367,1498137,0
2305327,830367,1498142,0
2305332,830367,1498147,0
2305337,830367,1498152,0
2322177,840037,1514867,0
2322182,840037,1514872,0
2359891,861636,1552396,0
2348471,854946,1541106,0
2348476,854946,1541111,0
2348481,854946,1541116,0
2348486,854946,1541121,0
2348491,854946,1541126,0
2360391,861966,1552896,0
2314592,835522,1507332,0
2322547,840297,1515237,0
2322552,840297,1515242,0
2322557,840297,1515247,0
2335692,847557,1528352,0
2382401,874331,1574876,0
2382406,874331,1574881,0
2382411,874331,1574886,0
2335602,847467,1528262,0
2364006,864321,1556501,0
2364686,864561,1557181,0
2364691,864561,1557186,0
2364696,864561,1557191,0
2364701,864561,1557196,0
2364706,864561,1557201,0
2377781,872341,1570256,0
2333437,846542,1526097,0
2333442,846542,1526102,0
2333447,846542,1526107,0
2285022,818647,1477892,0
2285027,818647,1477897,0
2303252,829142,1496102,0
2316482,836657,1509207,0
2316487,836657,1509212,0
2376641,871636,1569116,0
2373716,869881,1566191,0
2341306,850876,1533951,0
2341311,850876,1533956,0
2323997,840932,1516677,0
2326342,842252,1519012,0
2326347,842252,1519017,0
2326352,842252,1519022,0
2326357,842252,1519027,0
2326362,842252,1519032,0
2326367,842252,1519037,0
2347051,854451,1539686,0
2304527,829917,1497342,0
2304532,829917,1497347,0
2307132,831417,1499932,0
2348871,855136,1541506,0
2313757,834997,1506522,0
2313762,834997,1506527,0
2358611,860991,1551116,0
2293372,823567,1486232,0
2390576,879001,1582916,0
2390581,879001,1582921,0
2338491,849371,1531136,0
2343291,852131,1535931,0
2321802,839827,1514492,0
2321807,839827,1514497,0
2321812,839827,1514502,0
2321817,839827,1514507,0
2327022,842642,1519692,0
2327027,842642,1519697,0
2327032,842642,1519702,0
2311692,833822,1504472,0
2284902,818602,1477772,0
2284907,818602,1477777,0
2292142,822717,1485002,0
2292147,822717,1485007,0
2292152,822717,1485012,0
2328547,843632,1521217,0
2327947,843207,1520617,0
2327952,843207,1520622,0
2297382,825727,1490242,0
2273302,811767,1466192,0
2251443,799703,1444398,0
2362581,863346,1555086,0
2318847,838027,1511552,0
2318852,838027,1511557,0
2340391,850351,1533036,0
2384446,875441,1576921,0
2342356,851506,1534996,0
2342361,851506,1535001,0
2288762,820712,1481627,0
2348006,854846,1540641,0
2348011,854846,1540646,0
2348016,854846,1540651,0
2348021,854846,1540656,0
2348026,854846,1540661,0
2292342,822842,1485202,0
2273582,811937,1466472,0
2364836,864651,1557331,0
2364841,864651,1557336,0
2282522,817212,1475407,0
2282527,817212,1475412,0
2353196,857761,1545756,0
2328662,843727,1521332,0
2295172,824397,1488032,0
2338531,849391,1531176,0
2338536,849391,1531181,0
2303507,829267,1496327,0
2330387,844712,1523057,0
2365621,865156,1558116,0
2304002,829597,1496817,0
2304032,829612,1496847,0
2304037,829612,1496852,0
2313432,834792,1506197,0
2270273,809833,1463173,0
2289797,821327,1482662,0
2334357,846867,1527017,0
2334362,846867,1527022,0
2334367,846867,1527027,0
2326807,842532,1519477,0
2326812,842532,1519482,0
2376676,871656,1569151,0
2352956,857656,1545516,0
2297092,825612,1489952,0
2297097,825612,1489957,0
2297102,825612,1489962,0
2365136,864821,1557631,0
2365141,864821,1557636,0
2365146,864821,1557641,0
2291372,822362,1484237,0
2291377,822362,1484242,0
2291382,822362,1484247,0
2291387,822362,1484252,0
2291392,822362,1484257,0
2307777,831657,1500577,0
2307782,831657,1500582,0
2307787,831657,1500587,0
2307792,831657,1500592,0
2307797,831657,1500597,0
2307802,831657,1500602,0
2284797,818542,1477667,0
2304207,829742,1497022,0
2304212,829742,1497027,0
2363311,863866,1555811,0
2363316,863866,1555816,0
2363321,863866,1555821,0
2363326,863866,1555826,0
2363331,863866,1555831,0
2300932,827852,1493782,0
2300937,827852,1493787,0
2300942,827852,1493792,0
2344051,852546,1536686,0
2271942,810867,1464842,0
2271947,810867,1464847,0
2271952,810867,1464852,0
2356986,860176,1549516,0
2356991,860176,1549521,0
2356996,860176,1549526,0
2380281,873301,1572756,0
2380286,873301,1572761,0
2380291,873301,1572766,0
2336833,848348,1529493,0
2336838,848348,1529498,0
2260888,804473,1453808,0
2260893,804473,1453813,0
2260898,804473,1453818,0
2371001,868301,1563496,0
2317887,837422,1510612,0
2317892,837422,1510617,0
2317917,837422,1510642,0
2382751,874561,1575226,0
2353481,857911,1546041,0
2335197,847227,1527857,0
2335202,847227,1527862,0
2360591,862111,1553096,0
2360596,862111,1553101,0
2360601,862111,1553106,0
2371576,868671,1564071,0
2371581,868671,1564076,0
2371586,868671,1564081,0
2301002,827902,1493852,0
2301007,827902,1493857,0
2350551,856231,1543136,0
2283982,818017,1476857,0
2283987,818017,1476862,0
2283992,818017,1476867,0
2332582,845982,1525242,0
2345856,853606,1538491,0
2359831,861586,1552336,0
2354801,858756,1547356,0
2339116,849711,1531761,0
2362106,863001,1554611,0
2335962,847797,1528622,0
2335967,847797,1528627,0
2353761,858066,1546321,0
2318412,837772,1511117,0
2318417,837772,1511122,0
2318422,837772,1511127,0
2318427,837772,1511132,0
2363806,864156,1556301,0
2302552,828767,1495402,0
2301887,828482,1494737,0
2358461,860946,1550966,0
2358466,860946,1550971,0
2376466,871506,1568941,0
2339176,849761,1531821,0
2380071,873206,1572546,0
2380076,873206,1572551,0
2380081,873206,1572556,0
2282117,816997,1475002,0
2276262,813557,1469152,0
2276267,813557,1469157,0
2276272,813557,1469162,0
2276277,813557,1469167,0
2276282,813557,1469172,0
2281707,816692,1474597,0
2394216,881166,1586556,0
2383486,874961,1575961,0
2382816,874601,1575291,0
2361116,862491,1553621,0
2346981,854396,1539616,0
2346986,854396,1539621,0
2284157,818142,1477032,0
2284162,818142,1477037,0
2349886,855871,1542521,0
2301427,828172,1494277,0
2331947,845657,1524607,0
2331952,845657,1524612,0
2316462,836642,1509187,0
2349371,855436,1542006,0
2378786,872711,1571261,0
2378791,872711,1571266,0
2378796,872711,1571271,0
2378801,872711,1571276,0
2378806,872711,1571281,0
2319492,838437,1512182,0
2347166,854526,1539801,0
2332307,845807,1524967,0
2294837,824222,1487697,0
2274007,812227,1466897,0
2274012,812227,1466902,0
2274017,812227,1466907,0
2296677,825402,1489537,0
2331912,845632,1524572,0
2345671,853471,1538306,0
2360721,862201,1553226,0
2347286,854611,1539921,0
2322877,840437,1515567,0
2322882,840437,1515572,0
2301827,828422,1494677,0
2290587,821902,1483452,0
2389851,878551,1582271,0
2346236,853881,1538871,0
2346241,853881,1538876,0
2346286,853906,1538921,0
2388301,877626,1580731,0
2388306,877626,1580736,0
2388311,877626,1580741,0
2287307,819982,1480172,0
2287312,819982,1480177,0
2281407,816487,1474297,0
2314347,835317,1507087,0
2364741,864576,1557236,0
2348641,855016,1541276,0
2363886,864236,1556381,0
2363891,864236,1556386,0
2285077,818662,1477947,0
2285082,818662,1477952,0
2303447,829222,1496267,0
2356526,859826,1549056,0
2292967,823242,1485827,0
2302547,828762,1495397,0
2370181,867791,1562676,0
2361111,862486,1553616,0
2274702,812672,1467592,0
2274707,812672,1467597,0
2376926,871821,1569401,0
2314367,835332,1507107,0
2331287,845187,1523957,0
2316982,837062,1509707,0
2335277,847252,1527937,0
2335282,847252,1527942,0
2309372,832402,1502172,0
2355216,858976,1547756,0
2371931,868901,1564426,0
2371936,868901,1564431,0
2371941,868901,1564436,0
2371946,868901,1564441,0
2371951,868901,1564446,0
2302607,828797,1495457,0
2391521,879556,1583861,0
2391526,879556,1583866,0
2344061,852556,1536696,0
2344066,852556,1536701,0
2344071,852556,1536706,0
2030313,773407,1396332,0
2030318,773407,1396337,0
2030323,773407,1396342,0
2328762,843757,1521432,0
2328767,843757,1521437,0
2328772,843757,1521442,0
2328777,843757,1521447,0
2328782,843757,1521452,0
2355666,859261,1548206,0
2275502,813167,1468392,0
2348911,855176,1541546,0
2348916,855176,1541551,0
2341916,851236,1534556,0
2322232,840067,1514922,0
2387341,876991,1579811,0
2335977,847807,1528637,0
2314262,835252,1507002,0
2375941,871211,1568416,0
2375946,871211,1568421,0
2375951,871211,1568426,0
2375956,871211,1568431,0
2341286,850866,1533931,0
2341291,850866,1533936,0
2384036,875246,1576511,0
2384041,875246,1576516,0
2384046,875246,1576521,0
2299002,826742,1491862,0
2279472,815457,1472362,0
2279477,815457,1472367,0
2279482,815457,1472372,0
2339916,850016,1532561,0
2339921,850016,1532566,0
2339926,850016,1532571,0
2339931,850016,1532576,0
2280687,816067,1473577,0
2280692,816067,1473582,0
2280697,816067,1473587,0
2280702,816067,1473592,0
2280707,816067,1473597,0
2246158,796803,1439128,0
2246163,796803,1439133,0
2246168,796803,1439138,0
2275132,812932,1468022,0
2323507,840712,1516187,0
2392576,880211,1584916,0
2392581,880211,1584921,0
2392586,880211,1584926,0
2347136,854506,1539771,0
2301977,828552,1494827,0
2385671,876081,1578141,0
2270318,809878,1463218,0
2371476,868611,1563971,0
2353271,857816,1545831,0
2284447,818302,1477317,0
2284452,818302,1477322,0
2391166,879336,1583506,0
2299402,827087,1492262,0
2337716,849011,1530376,0
2295687,824747,1488547,0
2353986,858261,1546546,0
2329167,843977,1521837,0
2329172,843977,1521842,0
2329177,843977,1521847,0
2329182,843977,1521852,0
2329187,843977,1521857,0
2381331,873581,1573806,0
2376136,871281,1568611,0
2339151,849746,1531796,0
2265483,806883,1458393,0
2265488,806883,1458398,0
2265493,806883,1458403,0
2334027,846777,1526687,0
2334032,846777,1526692,0
2334037,846777,1526697,0
2334042,846777,1526702,0
2334047,846777,1526707,0
2334052,846777,1526712,0
2266493,807493,1459403,0
2389666,878446,1582091,0
2302662,828832,1495512,0
2302667,828832,1495517,0
2302672,828832,1495522,0
2302677,828832,1495527,0
2302682,828832,1495532,0
2289992,821477,1482857,0
2343951,852471,1536586,0
2343956,852471,1536591,0
2343961,852471,1536596,0
2299087,826817,1491947,0
2377071,871916,1569546,0
2348901,855166,1541536,0
2278237,814702,1471127,0
2278242,814702,1471132,0
2278247,814702,1471137,0
2278252,814702,1471142,0
2278257,814702,1471147,0
2335482,847362,1528142,0
2297602,825852,1490462,0
2373846,869971,1566321,0
2373851,869971,1566326,0
2373856,869971,1566331,0
2303517,829277,1496337,0
2303527,829277,1496347,0
2321637,839757,1514327,0
2321642,839757,1514332,0
2321647,839757,1514337,0
2337446,848796,1530106,0
2337451,848796,1530111,0
2337456,848796,1530116,0
2338466,848796,1531126,0
2273247,811722,1466137,0
2273252,811722,1466142,0
2314667,835577,1507407,0
2311492,833717,1504272,0
2311497,833717,1504277,0
2312037,834052,1504812,0
2312042,834052,1504817,0
2312047,834052,1504822,0
2285132,818687,1478002,0
2285137,818687,1478007,0
2285142,818687,1478012,0
2369336,867326,1561831,0
2339956,850026,1532601,0
2339961,850026,1532606,0
2339966,850026,1532611,0
2398661,883951,1590986,0
2381376,873606,1573851,0
2371656,868731,1564151,0
2289502,821087,1482367,0
2289507,821087,1482372,0
2369506,867391,1562001,0
2329457,844112,1522127,0
2374596,870471,1567071,0
2374601,870471,1567076,0
2299122,826852,1491982,0
2371181,868421,1563676,0
2296122,825037,1488982,0
2296127,825037,1488987,0
2335367,847302,1528027,0
2335372,847302,1528032,0
2393371,880656,1585711,0
2393376,880656,1585716,0
2393381,880656,1585721,0
2393386,880656,1585726,0
2393391,880656,1585731,0
2357956,860646,1550461,0
2357961,860646,1550466,0
2258488,803668,1451408,0
2258493,803668,1451413,0
2379651,873031,1572126,0
2393516,880736,1585856,0
2393521,880736,1585861,0
2326852,842557,1519522,0
2326857,842557,1519527,0
2320537,839022,1513227,0
2320802,839157,1513492,0
2363661,864041,1556156,0
2362676,863416,1555181,0
2362701,863416,1555206,0
2312277,834192,1505052,0
2317672,837297,1510397,0
2313437,834797,1506202,0
2313442,834797,1506207,0
2313447,834797,1506212,0
2291767,822502,1484627,0
2386881,876726,1579351,0
2338326,849306,1530986,0
2338331,849306,1530991,0
2338336,849306,1530996,0
2300692,827742,1493542,0
2300697,827742,1493547,0
2304387,829837,1497202,0
2304392,829837,1497207,0
2299432,827112,1492292,0
2319782,838622,1512472,0
2377396,872161,1569871,0
2258388,803598,1451308,0
2342436,851551,1535076,0
2391516,879551,1583856,0
2350421,856121,1543006,0
2343901,852446,1536536,0
2343906,852446,1536541,0
2343911,852446,1536546,0
2384726,875596,1577196,0
2384731,875596,1577201,0
2321047,839317,1513737,0
2321052,839317,1513742,0
2337041,848476,1529701,0
2345041,853151,1537676,0
2289597,821167,1482462,0
2289602,821167,1482467,0
2289607,821167,1482472,0
2319062,838147,1511752,0
2319067,838147,1511757,0
2389386,878261,1581816,0
2384066,875256,1576541,0
2384071,875256,1576546,0
2349776,855786,1542411,0
2354186,858401,1546746,0
2357351,858401,1549881,0
2357356,858401,1549886,0
2326957,842607,1519627,0
2326962,842607,1519632,0
2345826,853586,1538461,0
2345831,853586,1538466,0
2355471,859206,1548011,0
2355476,859206,1548016,0
2355481,859206,1548021,0
2355486,859206,1548026,0
2355491,859206,1548031,0
2355496,859206,1548036,0
2355501,859206,1548041,0
2291962,822622,1484822,0
2291967,822622,1484827,0
2291972,822622,1484832,0
2389756,878491,1582176,0
2279422,815427,1472312,0
2291497,822387,1484362,0
2323542,840727,1516222,0
2382651,874481,1575126,0
2365846,865281,1558341,0
2365851,865281,1558346,0
2296032,824967,1488892,0
2327637,842967,1520307,0
2327642,842967,1520312,0
2347161,854521,1539796,0
2309137,832237,1501937,0
2335307,847267,1527967,0
2335312,847267,1527972,0
2336946,848421,1529606,0
2336951,848421,1529611,0
2362656,863406,1555161,0
2351326,856621,1543911,0
2394271,881196,1586611,0
2394276,881196,1586616,0
2392541,880186,1584881,0
2336823,848339,1529483,0
2362191,863046,1554696,0
2362196,863046,1554701,0
2368281,866556,1560776,0
2288102,820452,1480967,0
2384721,875591,1577191,0
2279737,815592,1472627,0
2307982,831727,1500782,0
2307987,831727,1500787,0
2307992,831727,1500792,0
2307997,831727,1500797,0
2308002,831727,1500802,0
2281377,816457,1474267,0
2287482,820112,1480347,0
2369196,867216,1561691,0
2293257,823467,1486117,0
2293262,823467,1486122,0
2308982,832147,1501782,0
2308987,832147,1501787,0
2295297,824487,1488157,0
2376381,871431,1568856,0
2298727,826572,1491587,0
2298742,826587,1491602,0
2298747,826587,1491607,0
2321567,839702,1514257,0
2392956,880506,1585296,0
2392961,880506,1585301,0
2392966,880506,1585306,0
2392971,880506,1585311,0
2392976,880506,1585316,0
2317597,837237,1510322,0
2381571,873711,1574046,0
2264743,806493,1457653,0
2292632,823052,1485492,0
2357526,860501,1550051,0
2357531,860501,1550056,0
2357536,860501,1550061,0
2299092,826822,1491952,0
2375426,870901,1567901,0
2375431,870901,1567906,0
2298777,826607,1491637,0
2298782,826607,1491642,0
2382946,874686,1575421,0
2345276,853351,1537911,0
2387261,876961,1579731,0
2387266,876961,1579736,0
2353906,858181,1546466,0
2295597,824677,1488457,0
2287107,819842,1479972,0
2287112,819842,1479977,0
2307137,831422,1499937,0
2365916,865326,1558411,0
2337646,848951,1530306,0
2336956,848426,1529616,0
2336961,848426,1529621,0
2336966,848426,1529626,0
2384091,875276,1576566,0
2384096,875276,1576571,0
2316547,836712,1509272,0
2316552,836712,1509277,0
2316557,836712,1509282,0
2379391,872901,1571866,0
2384696,875576,1577166,0
2384701,875576,1577171,0
2384706,875576,1577176,0
2296137,825047,1488997,0
2296142,825047,1489002,0
2316222,836477,1508947,0
2321947,839922,1514637,0
2326597,842402,1519267,0
2321542,839677,1514232,0
2330957,845077,1523627,0
2344541,852786,1537176,0
2311612,833777,1504392,0
2311617,833777,1504397,0
2279347,815387,1472237,0
2296662,825392,1489522,0
2313712,834967,1506477,0
2313717,834967,1506482,0
2384961,875736,1577431,0
2246148,796798,1439118,0
2246153,796798,1439123,0
2390701,879056,1583041,0
2390496,878956,1582836,0
2350941,856461,1543526,0
2296227,825112,1489087,0
2328842,843772,1521512,0
2366521,865731,1559016,0
2390551,878991,1582891,0
2390556,878991,1582896,0
2390561,878991,1582901,0
2379336,872881,1571811,0
2379341,872881,1571816,0
2379346,872881,1571821,0
2301742,828372,1494592,0
2391506,879541,1583846,0
2281362,816447,1474252,0
2285507,818817,1478377,0
2285512,818817,1478382,0
2280182,815867,1473072,0
2363836,864186,1556331,0
2315902,836287,1508627,0
2284037,818062,1476912,0
2366551,865761,1559046,0
2298872,826677,1491732,0
2316772,836857,1509497,0
2300417,827577,1493277,0
2375511,870961,1567986,0
2375516,870961,1567991,0
2390331,878821,1582671,0
2327207,842742,1519877,0
2308742,832032,1501542,0
2308747,832032,1501547,0
2308752,832032,1501552,0
2308757,832032,1501557,0
2308762,832032,1501562,0
2365391,864971,1557886,0
2365396,864971,1557891,0
2300332,827527,1493192,0
2370506,867996,1563001,0
2379176,872831,1571651,0
2379181,872831,1571656,0
2379186,872831,1571661,0
2379191,872831,1571666,0
2358371,860916,1550876,0
2345356,853401,1537991,0
2278997,815157,1471887,0
2375471,870926,1567946,0
2346106,853776,1538741,0
2296692,825417,1489552,0
2381076,873521,1573551,0
2381081,873521,1573556,0
2381086,873521,1573561,0
2381091,873521,1573566,0
2381096,873521,1573571,0
2330997,845112,1523667,0
2334287,846842,1526947,0
2334292,846842,1526952,0
2376871,871801,1569346,0
2376876,871801,1569351,0
2376881,871801,1569356,0
2313777,835012,1506542,0
2313782,835012,1506547,0
2320572,839042,1513262,0
2320577,839042,1513267,0
2351981,856976,1544566,0
2349016,855231,1541651,0
2349021,855231,1541656,0
2295817,824842,1488677,0
2064693,792158,1431093,0
2064698,792158,1431098,0
2064703,792158,1431103,0
2390251,878761,1582591,0
2389621,878406,1582051,0
2299307,826997,1492167,0
2297337,825702,1490197,0
2297342,825702,1490202,0
2297347,825702,1490207,0
2279627,815517,1472517,0
2279632,815517,1472522,0
2279637,815517,1472527,0
2326227,842202,1518907,0
2358286,860871,1550791,0
2283222,817532,1476107,0
2361946,862911,1554451,0
2361951,862911,1554456,0
2289827,821352,1482692,0
2359571,861456,1552076,0
2359576,861456,1552081,0
2333572,846642,1526232,0
2287192,819907,1480057,0
2287197,819907,1480062,0
2283527,817732,1476407,0
2336122,847917,1528782,0
2303637,829357,1496452,0
2370666,868086,1563161,0
2325077,841677,1517757,0
2290757,822017,1483622,0
2272847,811492,1465737,0
2272852,811492,1465742,0
2272857,811492,1465747,0
2317787,837362,1510512,0
2317792,837362,1510517,0
2317797,837362,1510522,0
2361936,862906,1554441,0
2361941,862906,1554446,0
2303487,829252,1496307,0
2332102,845727,1524762,0
2332107,845727,1524767,0
2332112,845727,1524772,0
2271962,810877,1464862,0
2352036,857016,1544621,0
2352041,857016,1544626,0
2352046,857016,1544631,0
2352051,857016,1544636,0
2391146,879316,1583486,0
2317107,837127,1509832,0
2317112,837127,1509837,0
2317117,837127,1509842,0
2317122,837127,1509847,0
2317127,837127,1509852,0
2356296,859616,1548826,0
2383006,874726,1575481,0
2047428,782621,1413571,0
2047433,782621,1413576,0
2303547,829282,1496362,0
2290652,821937,1483517,0
2365966,865366,1558461,0
2365971,865366,1558466,0
2365976,865366,1558471,0
2324817,841532,1517497,0
2251868,799983,1444823,0
2319312,838317,1512002,0
2319317,838317,1512007,0
2380416,873371,1572891,0
2380421,873371,1572896,0
2380426,873371,1572901,0
2380431,873371,1572906,0
2372431,869126,1564926,0
2372436,869126,1564931,0
2372441,869126,1564936,0
2344456,852741,1537091,0
2064308,791938,1430708,0
2064313,791938,1430713,0
2327597,842937,1520267,0
2315807,836247,1508532,0
2315812,836247,1508537,0
2315817,836247,1508542,0
2315822,836247,1508547,0
2329562,844147,1522232,0
2283917,817967,1476792,0
2283922,817967,1476797,0
2290887,822127,1483752,0
2320442,838952,1513132,0
2320447,838952,1513137,0
2315297,835982,1508037,0
2284727,818487,1477597,0
2349401,855456,1542036,0
2354751,858721,1547306,0
2283852,817927,1476727,0
2283857,817927,1476732,0
2283862,817927,1476737,0
2283867,817927,1476742,0
2283872,817927,1476747,0
2351226,856576,1543811,0
2336687,848262,1529347,0
2294527,824032,1487387,0
2294532,824032,1487392,0
2370996,868296,1563491,0
2296152,825057,1489012,0
2280587,816047,1473477,0
2280592,816047,1473482,0
2280597,816047,1473487,0
2280602,816047,1473492,0
2280607,816047,1473497,0
2353886,858161,1546446,0
2374971,870616,1567446,0
2362496,863266,1555001,0
2379606,873011,1572081,0
2379611,873011,1572086,0
2379616,873011,1572091,0
2379621,873011,1572096,0
2397476,883271,1589806,0
2360716,862196,1553221,0
2321127,839377,1513817,0
2321132,839377,1513822,0
2321137,839377,1513827,0
2321142,839377,1513832,0
2321147,839377,1513837,0
2331587,845422,1524247,0
2349576,855616,1542211,0
2327037,842647,1519707,0
2327042,842647,1519712,0
2327047,842647,1519717,0
2365876,865301,1558371,0
2358351,860911,1550856,0
2358356,860911,1550861,0
2358361,860911,1550866,0
2358366,860911,1550871,0
2373386,869631,1565876,0
2261823,804728,1454743,0
2261828,804728,1454748,0
2261833,804728,1454753,0
2261838,804728,1454758,0
2261843,804728,1454763,0
2261848,804728,1454768,0
2337591,848896,1530251,0
2279867,815672,1472757,0
2279872,815672,1472762,0
2279877,815672,1472767,0
2363151,863786,1555651,0
2344526,852781,1537161,0
2344531,852781,1537166,0
2344536,852781,1537171,0
2312197,834142,1504972,0
2312202,834142,1504977,0
2347446,854706,1540081,0
2347451,854706,1540086,0
2393596,880801,1585936,0
2393601,880801,1585941,0
2346291,853911,1538926,0
2375936,871206,1568411,0
2308477,831897,1501277,0
2288557,820647,1481422,0
2288562,820647,1481427,0
2288567,820647,1481432,0
2288572,820647,1481437,0
2288577,820647,1481442,0
2300202,827457,1493062,0
2324167,841057,1516847,0
2293167,823402,1486027,0
2293172,823402,1486032,0
2286462,819397,1479327,0
2293162,823397,1486022,0
2345931,853656,1538566,0
2345936,853656,1538571,0
2345941,853656,1538576,0
2345946,853656,1538581,0
2377211,872011,1569686,0
2254818,801778,1447773,0
2254823,801778,1447778,0
2254828,801778,1447783,0
2281012,816222,1473902,0
2281017,816222,1473907,0
2281022,816222,1473912,0
2325427,841962,1518107,0
2325432,841962,1518112,0
2342366,851511,1535006,0
2368011,866371,1560506,0
2335012,847132,1527672,0
2251918,800028,1444873,0
2353141,857731,1545701,0
2349311,855401,1541946,0
2349316,855401,1541951,0
2347196,854556,1539831,0
2347201,854556,1539836,0
2347206,854556,1539841,0
2347211,854556,1539846,0
2389026,878011,1581456,0
2389031,878011,1581461,0
2389036,878011,1581466,0
2389041,878011,1581471,0
2279157,815272,1472047,0
2365626,865161,1558121,0
2365631,865161,1558126,0
2365636,865161,1558131,0
2377116,871946,1569591,0
2377121,871946,1569596,0
2324357,841227,1517037,0
2359051,861151,1551556,0
2294077,823837,1486937,0
2301837,828432,1494687,0
2319382,838367,1512072,0
2360831,862296,1553336,0
2360836,862296,1553341,0
2311267,833572,1504052,0
2311272,833572,1504057,0
2311277,833572,1504062,0
2362091,862996,1554596,0
2362096,862996,1554601,0
2362101,862996,1554606,0
2311957,834007,1504732,0
2389346,878241,1581776,0
2276927,813982,1469817,0
2340346,850321,1532991,0
2292382,822877,1485242,0
2365536,865076,1558031,0
2312382,834277,1505157,0
2278547,814927,1471437,0
2278552,814927,1471442,0
2278557,814927,1471447,0
2321427,839587,1514117,0
2360476,862036,1552981,0
2387926,877406,1580356,0
2065088,792423,1431488,0
2366876,865861,1559371,0
2366881,865861,1559376,0
2366886,865861,1559381,0
2366891,865861,1559386,0
2366896,865861,1559391,0
2326457,842282,1519127,0
2326462,842282,1519132,0
2326467,842282,1519137,0
2326472,842282,1519142,0
2284662,818442,1477532,0
2323737,840807,1516417,0
2324377,841247,1517057,0
2385741,876136,1578211,0
2385746,876136,1578216,0
2385561,876036,1578031,0
2319552,838492,1512242,0
2288792,820732,1481657,0
2288797,820732,1481662,0
2288802,820732,1481667,0
2393801,880901,1586141,0
2393806,880901,1586146,0
2284802,818547,1477672,0
2327957,843212,1520627,0
2327962,843212,1520632,0
2375491,870946,1567966,0
2391701,879671,1584041,0
2313567,834867,1506332,0
2313572,834867,1506337,0
2320502,838997,1513192,0
2330057,844487,1522727,0
2312902,834527,1505667,0
2284477,818322,1477347,0
2273762,812057,1466652,0
2271972,810887,1464872,0
2290257,821667,1483122,0
2346451,854021,1539086,0
2281127,816297,1474017,0
2329912,844417,1522582,0
2329917,844417,1522587,0
2329922,844417,1522592,0
2329927,844417,1522597,0
2329932,844417,1522602,0
2306902,831327,1499702,0
2306907,831327,1499707,0
2306912,831327,1499712,0
2295402,824557,1488262,0
2345091,853186,1537726,0
2305092,830267,1497907,0
2294897,824252,1487757,0
2294902,824252,1487762,0
2360521,862066,1553026,0
2376496,871531,1568971,0
2347001,854411,1539636,0
2347006,854411,1539641,0
2299617,827217,1492477,0
2299622,827217,1492482,0
2299627,827217,1492487,0
2299632,827217,1492492,0
2299637,827217,1492497,0
2263488,805663,1456403,0
